order_id,order_date,customer_email,customer_name,shipping_address,product_name,category,quantity,unit_price,unit_cost,region,channel,status
10156,2024-05-27,andrew44@example.com,Shannon Cohen,"Unit 3247 Box 5469, DPO AP 12204",Portable Charger,Electronics,1,59.99,29.99,West,web,completed
10157,2024-11-18,scottmcintyre@example.com,Olivia Camacho,"48628 Glenn Wells, Port Brian, AZ 60328",Portable Charger,Electronics,1,59.99,29.99,West,web,completed
10158,2024-01-08,hulljanet@example.com,John Sanders,"PSC 0357, Box 9727, APO AP 72765",Pen Set Premium,Office,1,28.99,14.99,West,web,cancelled
10159,2024-03-01,max41@example.com,Anthony Nash,"33468 Michelle Trafficway, South Rhondaburgh, PA 01610",Whiteboard 24x36,Office,1,69.99,34.99,Midwest,web,completed
10160,2024-05-19,johnnytrujillo@example.com,Michelle Hill,"PSC 5743, Box 7489, APO AA 77110",Monitor Stand,Office,1,49.99,24.99,Midwest,web,cancelled
10161,2024-03-15,smithyvonne@example.com,Linda Campbell,"54544 Lopez Path Apt. 096, Erintown, SD 65692",Blue Light Glasses,Accessories,1,39.99,19.99,West,web,completed
10162,2024-03-10,jordan66@example.com,Lauren Cooley,"387 Romero Vista Apt. 824, South Davidview, VA 73774",Screen Cleaner Kit,Accessories,2,12.99,7.99,Northeast,mobile,returned
10163,2024-09-16,staceylam@example.net,Henry Garner,"4947 Thomas Way Apt. 738, Port Erinhaven, ME 54647",USB-C Hub,Electronics,4,59.99,29.99,Southeast,web,completed
10164,2024-10-27,pittsedward@example.org,William Orozco,"Unit 2521 Box 7525, DPO AP 08104",Standing Desk Mat,Office,1,59.99,29.99,West,email_campaign,completed
10165,2024-09-04,hayesjason@example.org,Brooke Glover,"666 Sanford Lights, North Amandastad, AL 42734",Sticky Notes Bulk,Office,1,18.99,9.99,West,web,completed
10166,2024-06-13,andrewsmith@example.net,Michael Cooper,"942 Madison Hills Suite 789, Ryanberg, MA 64749",Phone Stand,Accessories,1,19.99,9.99,Southeast,mobile,returned
10167,2024-07-29,karen26@example.org,Nicholas Anderson,"50648 Brittney Causeway, Lake Maryton, UT 15677",Desk Lamp LED,Office,1,44.99,19.99,West,mobile,completed
10168,2024-07-14,hwallace@example.net,Michael Harris,"6184 Robert Cove, West Danielville, NM 26538",Mechanical Keyboard,Electronics,3,129.99,49.99,Southeast,email_campaign,completed
10169,2024-01-19,kimberlydecker@example.org,Jason Martin,"753 Alexander Corners, Port Audreyfort, FL 12308",Screen Cleaner Kit,Accessories,1,12.99,7.99,West,web,cancelled
10170,2024-08-13,cummingscraig@example.com,Joyce Madden,"20455 Rodgers Court, North Melissaburgh, MA 47362",Monitor Stand,Office,3,49.99,24.99,Midwest,web,returned
10171,2024-07-28,rfriedman@example.net,Robert White,"6762 David Stream Apt. 216, Phammouth, HI 80628",Webcam 1080p,Electronics,2,89.99,39.99,Midwest,web,completed
10172,2024-07-22,nmaxwell@example.org,Sheryl Acosta,"1670 Jose Island Apt. 899, Lake Morgan, NC 69065",Monitor Stand,Office,2,49.99,24.99,Northeast,web,completed
10173,2024-06-11,reynoldsjessica@example.com,Michael Cruz,"28772 Karen Islands, West Tara, AR 66945",USB-C Hub,Electronics,1,59.99,29.99,West,mobile,cancelled
10174,2024-11-19,andreagray@example.org,Jeremy Berry,"5170 Richard Camp Apt. 199, Pamelaside, IL 86300",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,West,mobile,completed
10175,2024-02-20,xclements@example.org,Sarah Rivera,"571 Katherine Forges Apt. 554, Jacquelineton, MH 22017",Cable Management Kit,Office,1,24.99,12.99,West,web,cancelled
10176,2024-01-24,ttaylor@example.net,Ashley Carr,"73516 Sara Villages Apt. 779, South Adam, WA 06867",Webcam 1080p,Electronics,3,89.99,39.99,Midwest,web,cancelled
10177,2024-03-15,eroberson@example.net,Susan Holt,"69958 Barnes Rest, West Raymond, MA 39058",Laptop Sleeve 15in,Accessories,1,29.99,14.99,West,web,completed
10178,2024-03-28,iballard@example.com,Stacey Hunt,"833 Claudia Highway Suite 228, Jenniferstad, OH 63464",Notebook 200pg,Office,2,14.99,7.99,Midwest,email_campaign,returned
10179,2024-09-11,icraig@example.com,Jenny Smith,"00342 Vega Drive Apt. 438, West Lisaville, RI 89043",Ergonomic Mouse,Electronics,2,69.99,34.99,Northeast,mobile,completed
10180,2024-05-10,juliahoffman@example.org,Rebecca Horton,"6658 Alexander Glen, New Misty, VI 58574",Sticky Notes Bulk,Office,1,18.99,9.99,Northeast,email_campaign,completed
10181,2024-03-21,rhondabush@example.net,Kevin Rodgers,"7212 Jill Crest, Williamsview, OH 35135",Wireless Headphones,Electronics,2,149.99,79.99,West,web,completed
10182,2024-08-05,eugenesingleton@example.org,Michael Moore,"094 Tyler Plaza Suite 158, East Abigail, WY 66710",USB-C Hub,Electronics,1,59.99,29.99,Midwest,mobile,completed
10183,2024-09-04,robertherrera@example.org,Stephen Alvarado,"98780 Elizabeth Mission Apt. 993, Lake Nicolefurt, PW 15361",Standing Desk Mat,Office,5,59.99,29.99,Midwest,web,completed
10184,2024-12-24,uscott@example.com,Jose Townsend,"0435 Stacy Expressway Apt. 133, Houstonborough, ND 92610",Webcam 1080p,Electronics,2,89.99,39.99,Southeast,web,returned
10185,2024-10-16,elucas@example.net,Allison Love,"24819 Rhonda Lodge, Hayesfurt, NE 41972",Cable Management Kit,Office,1,24.99,12.99,Northeast,mobile,cancelled
10186,2024-05-26,pricedavid@example.org,Lisa Avila,"8144 Juan Mill, Fostertown, NJ 20990",Mechanical Keyboard,Electronics,3,129.99,49.99,West,mobile,cancelled
10187,2024-11-13,derekmyers@example.net,Mark Evans,"88210 Ashley Lock Apt. 435, South Rebecca, PR 67682",Notebook 200pg,Office,2,14.99,7.99,Southwest,web,completed
10188,2024-03-11,eugenewalker@example.com,Christopher Marsh,"814 John Flat Suite 552, North Justin, CA 25863",Standing Desk Mat,Office,2,59.99,29.99,Southwest,email_campaign,cancelled
10189,2024-08-13,todd59@example.net,Kevin Cunningham,"2053 Jennifer Row Suite 452, Nataliemouth, NV 47521",Webcam 1080p,Electronics,1,89.99,39.99,West,web,cancelled
10190,2024-05-31,tony12@example.net,Sarah Trevino,"1108 Lisa Prairie, Hammondborough, PW 05305",Mechanical Keyboard,Electronics,1,129.99,49.99,Midwest,web,cancelled
10191,2024-10-03,amy87@example.net,Holly Walker,"78816 Shaw Shore Apt. 928, South Erik, OK 74663",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Southwest,web,completed
10192,2024-09-03,jillwebb@example.com,Philip Hall,"38567 Keith Canyon, Dakotahaven, SC 36348",Phone Stand,Accessories,1,19.99,9.99,Midwest,web,completed
10193,2024-02-08,beth92@example.com,Holly Valdez,"3865 Tucker Orchard Apt. 827, East Chris, SD 37307",Cable Management Kit,Office,1,24.99,12.99,Southwest,web,completed
10194,2024-07-22,edwardmoore@example.net,Bailey Hall,"7739 Deborah Loop, East Bradleyshire, OR 21620",Monitor Stand,Office,2,49.99,24.99,West,email_campaign,completed
10195,2024-03-04,crystalwilliams@example.net,Christopher Nielsen,"904 Jay Rest Suite 723, Burkeshire, GU 24340",Whiteboard 24x36,Office,1,69.99,34.99,Southeast,web,completed
10196,2024-07-14,gary57@example.net,Crystal Cruz,"862 Gregory Ridges, Port Amandaville, CO 63709",Portable Charger,Electronics,1,59.99,29.99,Southeast,email_campaign,cancelled
10197,2024-10-14,rachelryan@example.org,Patricia Banks,"86376 Chapman Streets Apt. 624, Cannonland, LA 78920",Phone Stand,Accessories,1,19.99,9.99,Northeast,mobile,completed
10198,2024-08-25,ascott@example.net,Adrienne Mills,"356 Rodriguez Meadow Suite 486, Cherylfurt, WV 27199",Laptop Sleeve 15in,Accessories,1,29.99,14.99,West,email_campaign,completed
10199,2024-01-20,jarnold@example.com,Justin Webb,"Unit 9562 Box 1372, DPO AE 28610",Cable Management Kit,Office,1,24.99,12.99,Southwest,web,completed
10200,2024-10-02,zhartman@example.net,Melinda Williams,"27961 Jose Land, New Benjaminfurt, MO 80974",Cable Management Kit,Office,1,24.99,12.99,West,web,completed
10201,2024-12-22,jennifer90@example.org,Jessica Harris,"09883 Emily Lake Apt. 021, Kimberlystad, TN 52293",Monitor Stand,Office,4,49.99,24.99,Southeast,email_campaign,completed
10202,2024-07-31,hwillis@example.org,Andrea Davis,"4393 Spears Ports Apt. 426, New Charlesport, MA 15837",Whiteboard 24x36,Office,1,69.99,34.99,Midwest,email_campaign,cancelled
10203,2024-05-23,nancy94@example.net,James Webb,"7907 Jonathan Light Apt. 356, Zacharytown, UT 35018",Webcam 1080p,Electronics,4,89.99,39.99,West,mobile,returned
10204,2024-04-30,justinross@example.net,Angela Velazquez,"94237 Jimmy Garden Suite 333, Port Christine, FL 14484",Mechanical Keyboard,Electronics,1,129.99,49.99,Southwest,mobile,completed
10205,2024-11-26,moraemma@example.net,Aaron Vincent DVM,"579 Henry Track Suite 639, North Alicia, NE 63195",Phone Stand,Accessories,1,19.99,9.99,Northeast,web,cancelled
10206,2024-08-20,shawphillip@example.net,Joyce Martinez,"003 Carpenter Islands Suite 942, Joelfort, RI 45471",Phone Stand,Accessories,4,19.99,9.99,Northeast,web,completed
10207,2024-01-11,ivan63@example.com,Jacqueline Dickerson,"293 Jennifer Unions, New Ryan, MS 26199",USB-C Hub,Electronics,2,59.99,29.99,Southwest,email_campaign,cancelled
10208,2024-04-15,laurenrodgers@example.com,Cassandra Porter,"Unit 8857 Box 4489, DPO AE 52720",Mechanical Keyboard,Electronics,2,129.99,49.99,West,web,completed
10209,2024-04-29,vaughnbrian@example.com,Mark Cole,"8845 Robert Keys Apt. 998, Port Justin, MD 88737",USB-C Hub,Electronics,2,59.99,29.99,West,web,returned
10210,2024-03-15,champton@example.org,Dustin Welch,"569 Sweeney Cliffs, East Matthewmouth, MD 86092",Laptop Sleeve 15in,Accessories,1,29.99,14.99,West,web,returned
10211,2024-01-14,jennifer96@example.com,Priscilla Mcmillan,"2202 Ebony Summit Apt. 326, North Calebfort, OH 07556",Monitor Stand,Office,2,49.99,24.99,Midwest,web,completed
10212,2024-03-30,wisealexandria@example.org,Luke Miller,"USCGC Parker, FPO AE 97178",Monitor Stand,Office,1,49.99,24.99,Northeast,mobile,completed
10213,2024-02-02,scott22@example.net,Alyssa Alvarado,"7848 Taylor Square Apt. 997, Millsside, ME 46005",Standing Desk Mat,Office,1,59.99,29.99,Northeast,mobile,cancelled
10214,2024-08-19,zfernandez@example.org,Jacob Green,"254 Nichols Spurs, Arroyofort, ME 01698",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Midwest,mobile,completed
10215,2024-12-03,myates@example.org,Kimberly Lopez,"3266 Jose Manors Apt. 894, Deborahside, AS 35736",Smart Plug 4-pack,Electronics,2,44.99,24.99,Southeast,web,returned
10216,2024-09-02,elopez@example.org,Brian Gibson,"50208 Jacob Cove Suite 427, East Christophertown, NM 28968",Smart Plug 4-pack,Electronics,1,44.99,24.99,Southeast,web,cancelled
10217,2024-08-15,robert75@example.com,Amanda Miller,"46187 James Ville, Lisatown, DE 94175",Screen Cleaner Kit,Accessories,2,12.99,7.99,Midwest,mobile,completed
10218,2024-03-05,paulproctor@example.org,Amanda Murray,"6452 Julie Plaza, West Timothyport, ID 47742",USB-C Hub,Electronics,1,59.99,29.99,West,mobile,completed
10219,2024-07-14,boyerjeff@example.org,Jeffrey Smith,"3009 Barker Drives, Kellibury, GA 66026",Standing Desk Mat,Office,2,59.99,29.99,Southwest,mobile,returned
10220,2024-02-20,parksmatthew@example.net,Henry Moore,"73585 Quinn Brooks, Howardberg, KS 05676",Pen Set Premium,Office,2,28.99,14.99,Midwest,mobile,completed
10221,2024-04-20,jmann@example.com,Katherine Knight,"749 Casey Drives Suite 448, Shawnhaven, MS 96662",Webcam 1080p,Electronics,2,89.99,39.99,West,mobile,cancelled
10222,2024-08-20,nicoleharvey@example.com,Cynthia Le,"87829 Morris Row Suite 118, North Maryberg, HI 04600",Blue Light Glasses,Accessories,1,39.99,19.99,Midwest,mobile,completed
10223,2024-12-06,daniellee@example.org,Sara Barrett,"53910 Diana Village Apt. 705, Shortton, GU 81363",Screen Cleaner Kit,Accessories,1,12.99,7.99,Midwest,web,completed
10224,2024-02-04,allison14@example.org,Toni Davis,"38392 Reese Trafficway Suite 761, Port Henry, MO 66652",Standing Desk Mat,Office,4,59.99,29.99,Southeast,email_campaign,completed
10225,2024-07-09,diane89@example.com,Stephanie Pierce,"Unit 5665 Box 9398, DPO AE 49661",USB-C Hub,Electronics,1,59.99,29.99,West,mobile,completed
10226,2024-12-09,michael77@example.com,Andrew Mitchell,"0433 Smith View, Samanthahaven, OH 75299",Monitor Stand,Office,2,49.99,24.99,Midwest,mobile,returned
10227,2024-01-27,clintonstevens@example.org,Jacob Perkins,"96931 Mcguire Extensions Suite 919, Benjaminshire, MS 10787",Webcam 1080p,Electronics,3,89.99,39.99,Midwest,mobile,cancelled
10228,2024-04-18,weeksmatthew@example.com,Sean Kane,"604 Luis Port, West Wayne, IN 20580",Cable Management Kit,Office,2,24.99,12.99,Southwest,web,completed
10229,2024-10-11,nunezwendy@example.com,Laura Davis,"25179 Amy Greens Apt. 686, Port Dennis, OH 26467",Monitor Stand,Office,1,49.99,24.99,Southwest,web,completed
10230,2024-08-07,kfoster@example.org,Yolanda Warren,"5911 Henderson Keys Apt. 559, Port Kevinstad, RI 58462",Phone Stand,Accessories,1,19.99,9.99,Northeast,mobile,completed
10231,2024-10-12,scottglass@example.org,James Todd,"039 Misty Viaduct, Alexanderville, ME 59491",Whiteboard 24x36,Office,2,69.99,34.99,West,mobile,returned
10232,2024-04-02,njohnson@example.net,Christina Mills,"206 Jonathan Circle Suite 394, South Dianatown, CA 51441",Wireless Headphones,Electronics,1,149.99,79.99,Southwest,email_campaign,cancelled
10233,2024-04-02,elizabeth51@example.org,Stephen Hughes,"Unit 8157 Box 9812, DPO AE 66122",Standing Desk Mat,Office,1,59.99,29.99,Southwest,web,completed
10234,2024-11-20,tcastro@example.org,Thomas Torres,"55543 Cain Road, Natashatown, OH 37226",Monitor Stand,Office,1,49.99,24.99,Midwest,web,completed
10235,2024-08-20,edwardprince@example.net,Nicholas Meyer,"3926 Browning Isle, Danielsborough, SD 18664",Wireless Headphones,Electronics,1,149.99,79.99,Northeast,web,returned
10236,2024-10-17,michelleparker@example.net,Susan Jordan,"PSC 2925, Box 1881, APO AE 42129",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Northeast,email_campaign,completed
10237,2024-11-12,jessicacannon@example.com,Elizabeth Reese,"31220 Obrien Ridge Apt. 933, West Christopherfort, DC 66341",Pen Set Premium,Office,1,28.99,14.99,Northeast,web,completed
10238,2024-09-05,xjoseph@example.org,Katherine Taylor,"0463 Katherine Circles, South Michelle, NM 90660",Mechanical Keyboard,Electronics,2,129.99,49.99,Southwest,mobile,completed
10239,2024-02-28,michelle36@example.com,Lisa Holloway,"998 Abigail Mission Suite 038, Terrellton, OH 51278",Pen Set Premium,Office,2,28.99,14.99,Midwest,web,completed
10240,2024-09-06,leescott@example.com,Donna Jackson,"827 Davis Parkway, East Kimberlyside, DC 52021",Phone Stand,Accessories,2,19.99,9.99,Midwest,email_campaign,completed
10241,2024-11-02,bmorris@example.org,Steven Huang,"5211 Jasmin Roads, Christopherfurt, VA 67566",Smart Plug 4-pack,Electronics,1,44.99,24.99,Southwest,web,completed
10242,2024-05-10,nicholasjames@example.org,Krystal Keller,"06447 Sims Crest, East Adam, WV 33676",Mechanical Keyboard,Electronics,2,129.99,49.99,Northeast,web,completed
10243,2024-03-30,ellismelissa@example.net,Lisa Snyder,"6719 John Plaza Suite 983, East Eddiestad, AZ 19555",Cable Management Kit,Office,2,24.99,12.99,Southeast,mobile,completed
10244,2024-12-08,estradamary@example.com,Brandon Rodriguez,"Unit 2499 Box 9827, DPO AP 76387",Monitor Stand,Office,1,49.99,24.99,Southeast,web,cancelled
10245,2024-08-23,sarah14@example.com,James Jones,"7214 Rose Pine, Lake Jason, AR 14827",Phone Stand,Accessories,1,19.99,9.99,Northeast,web,cancelled
10246,2024-12-29,webbhaley@example.net,Lee Stewart,"99787 Morton Ridge Apt. 430, North Stevenville, WA 27676",USB-C Hub,Electronics,2,59.99,29.99,West,mobile,returned
10247,2024-03-28,vgutierrez@example.com,Marcia Smith,"1448 Wang Crescent Suite 569, Port Gregorymouth, MP 44795",Blue Light Glasses,Accessories,4,39.99,19.99,Southeast,web,completed
10248,2024-02-24,zhendricks@example.org,Karen Burton,"6084 Peters Brook Apt. 955, East Juantown, MA 49684",Pen Set Premium,Office,1,28.99,14.99,Midwest,web,cancelled
10249,2024-06-07,ashleyprice@example.net,Richard Parker,"6173 Hayes Hollow, New Kevin, DE 49550",Notebook 200pg,Office,1,14.99,7.99,Midwest,mobile,completed
10250,2024-02-28,stricklandrobin@example.com,Rebecca Stein,"8452 Lynn Path Apt. 307, Reeveshaven, DE 01039",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Southeast,web,completed
10251,2024-11-26,sarah91@example.com,Angel Meyer,"94353 Justin Place Suite 714, East Joshua, AL 82151",Smart Plug 4-pack,Electronics,2,44.99,24.99,Midwest,web,completed
10252,2024-11-04,clarkmichael@example.com,Tony Brock,"49587 David Mountains, North Patrickland, NE 51870",Monitor Stand,Office,1,49.99,24.99,Southeast,web,completed
10253,2024-11-17,janetvance@example.net,Melissa Jensen,"817 Christopher Unions, Davisport, TX 84966",Monitor Stand,Office,1,49.99,24.99,West,web,cancelled
10254,2024-10-16,oruiz@example.org,Lisa Durham,"7701 Rodriguez Neck Suite 245, New Dakota, GU 94122",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Midwest,mobile,returned
10255,2024-02-04,nguyendebra@example.com,Jennifer Gutierrez,"6153 Mueller Mews, Amybury, HI 87350",Pen Set Premium,Office,1,28.99,14.99,Southeast,web,cancelled
10256,2024-06-29,stevensonjennifer@example.com,Kyle Nguyen,"46191 Murphy Rue Apt. 132, Port Dwayneberg, NV 70133",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Midwest,web,completed
10257,2024-07-07,peter97@example.org,Shawn Evans,"5190 Abbott Walk Suite 058, North Jacquelinestad, DE 37490",Smart Plug 4-pack,Electronics,1,44.99,24.99,Northeast,mobile,completed
10258,2024-07-15,youngjacqueline@example.com,Michelle Sullivan,"272 Angela Ville, Maryberg, LA 88327",Cable Management Kit,Office,2,24.99,12.99,Northeast,mobile,completed
10259,2024-10-19,dennisjones@example.org,Stephen Barrett,"Unit 2126 Box 7969, DPO AE 60059",Portable Charger,Electronics,1,59.99,29.99,Midwest,web,cancelled
10260,2024-02-01,carnold@example.com,Cody Jacobs,"846 Johnson Camp, Bushville, OR 63616",Desk Lamp LED,Office,1,44.99,19.99,Southeast,mobile,completed
10261,2024-11-26,thomasjessica@example.com,Blake Wu,"189 Austin Junctions Apt. 778, Berrymouth, MT 46758",Portable Charger,Electronics,1,59.99,29.99,Northeast,email_campaign,completed
10262,2024-09-25,keith09@example.net,Richard Green,"049 Justin Corner, New Chase, WY 36919",Ergonomic Mouse,Electronics,5,69.99,34.99,Northeast,mobile,cancelled
10263,2024-07-17,david44@example.com,Brian Thompson,"752 Patton Freeway, Whitehaven, VI 04838",Smart Plug 4-pack,Electronics,3,44.99,24.99,Southwest,web,completed
10264,2024-11-19,tracey29@example.org,Nicole Gutierrez,"239 Brown Greens Apt. 027, Alvarezfort, WA 99123",Blue Light Glasses,Accessories,1,39.99,19.99,West,mobile,cancelled
10265,2024-05-25,noahthornton@example.com,Joseph Graham,"5801 Blanchard Meadows Suite 544, West Destinyfurt, NH 89012",Laptop Sleeve 15in,Accessories,2,29.99,14.99,Northeast,mobile,completed
10266,2024-06-19,jessicachapman@example.org,Megan Kaiser,"010 Davis Cove, Bellport, KS 25808",Standing Desk Mat,Office,3,59.99,29.99,Southwest,mobile,cancelled
10267,2024-12-01,johnsonchristopher@example.net,Sara Sampson,"92692 Heather Glen, Stevenland, SC 59934",USB-C Hub,Electronics,1,59.99,29.99,Midwest,web,completed
10268,2024-07-11,kayla54@example.org,Destiny Brown,"4271 Krause Flats, Whitefort, CT 19358",Screen Cleaner Kit,Accessories,1,12.99,7.99,Northeast,web,cancelled
10269,2024-12-16,probinson@example.org,Michelle Garcia,"0720 Elizabeth Grove Apt. 569, New Jasminefort, NJ 57655",Laptop Sleeve 15in,Accessories,3,29.99,14.99,West,email_campaign,cancelled
